#
#record	SRR10033141	SRR10033144	SRR10159290	SRR10159293	SRR10159299	SRR10159308	SRR10604353	SRR10604354	SRR10604355	SRR10604356	SRR10604357	SRR10604358	SRR10604359	SRR10604360	SRR10604361	SRR10604362	SRR10604363	SRR10604364	SRR10604365	SRR10604366	SRR10604367	SRR10604368	SRR10604369	SRR10604370	SRR10604371	SRR10604372	SRR10604373	SRR10604374	SRR10604375	SRR10604376	SRR10604377	SRR10604378	SRR10604379	SRR10604380	SRR10604381	SRR10604382	SRR10604383	SRR10604384	SRR12001324	SRR12001325	SRR12001326	SRR12001327	SRR12001328	SRR12001329	SRR12001330	SRR12001331	SRR12001332	SRR12470634	SRR12470635	SRR12470659	SRR12572697	SRR12572699	SRR12572700	SRR12572707	SRR13011266	SRR13011276	SRR13011282	SRR13011285	SRR13011286	SRR13011289	SRR13011293	SRR13011298	SRR13011299	SRR13023223	SRR13023224	SRR13023225	SRR13023226	SRR13023227	SRR13023228	SRR13023229	SRR13023230	SRR13023232	SRR13023233	SRR13023234	SRR13023235	SRR13023237	SRR13240050	SRR13240051	SRR13240052	SRR13240053	SRR13240054	SRR13612594	SRR13612595	SRR13612596	SRR13612597	SRR13619036	SRR13619037	SRR13619038	SRR14088427	SRR14088428	SRR14088429	SRR14088440	SRR14479200	SRR14479205	SRR14479206	SRR14479207	SRR14479208	SRR14479209	SRR14479210	SRR14479211	SRR14479225	SRR14479226	SRR14479227	SRR14479228	SRR14479229	SRR14479230	SRR14479245	SRR14479246	SRR14479247	SRR14479248	SRR14479249	SRR14479250	SRR14479264	SRR14479265	SRR14479268	SRR14479269	SRR14907352	SRR14907353	SRR14907354	SRR14907355	SRR14907356	SRR17224856	SRR17224857	SRR17224858	SRR17224859	SRR17224860	SRR17224861	SRR17224862	SRR17224863	SRR17224864	SRR17224865	SRR17711211	SRR17711215	SRR17711237	SRR17711241	SRR19328989	SRR19328990	SRR19328991	SRR19328996	SRR19329007	SRR19329018	SRR19329029	SRR19329040	SRR19329041	SRR20110003	SRR20110004	SRR20110005	SRR20290374	SRR20290375	SRR20290376	SRR20290377	SRR20290388	SRR20290399	SRR20290410	SRR20290411	SRR21615878	SRR21615879	SRR21615882	SRR21615883	SRR22059209	SRR22059220	SRR22059231	SRR22059267	SRR22059276	SRR22059277	SRR22073311	SRR22073312	SRR22073313	SRR22106546	SRR22106553	SRR22106560	SRR22106561	SRR22106562	SRR22106563	SRR22463539	SRR22463540	SRR22463541	SRR22463542	SRR22463543	SRR22463544	SRR22463545	SRR22463546	SRR22463548	SRR22463549	SRR22463550	SRR22463551	SRR24090957	SRR24090958	SRR24090959	SRR24090966	SRR24090967	SRR24090968	SRR24112416	SRR24112417	SRR24112418	SRR24112419	SRR24112420	SRR24112421	SRR24112422	SRR24112423	SRR24112424	SRR24112425	SRR24112426	SRR24112427	SRR24112428	SRR24112429	SRR24112430	SRR24112431	SRR24112432	SRR24283330	SRR24283331	SRR24283334	SRR24283345	SRR24283356	SRR24283367	SRR24283378	SRR24283389	SRR24283398	SRR24283399	SRR24283400	SRR24283401	SRR25992317	SRR25992318	SRR25992319	SRR25992320	SRR25992321	SRR25992328	SRR25992329	SRR25992330	SRR25992331	SRR25992339	SRR25992350	SRR25992351	SRR25998238	SRR25998259	SRR25998270	SRR25998282	SRR25998315	SRR25998316	SRR26322612	SRR26322620	SRR26322621	SRR26322622	SRR26322623	SRR26322624	SRR26322625	SRR26322626	SRR26322627	SRR29038938	SRR29038939	SRR29038946	SRR29038947	SRR3337803	SRR3337804	SRR3337805	SRR3337806	SRR3337807	SRR3337808	SRR3337847	SRR5083096	SRR5083097	SRR5083102	SRR5801184	SRR5801185	SRR5801186	SRR6376636	SRR6376637	SRR6376639	SRR6376660	SRR6376661	SRR6510572	SRR6510574	SRR6510575	SRR8949212	SRR8949214	SRR8949215	SRR8949216	SRR8949217
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Paraconexibacteraceae;g__Paraconexibacter	0	4	6	5	1	0	0	0	2	5	8	3	0	0	4	1	0	0	0	0	0	1	0	0	0	7	2	4	3	0	1	3	1	2	2	2	11	8	7	7	3	1	0	0	7	10	10	0	0	0	0	0	0	0	1	2	0	3	2	1	0	1	1	0	1	0	4	0	0	1	0	0	0	0	0	0	1	21	13	5	55	0	0	0	0	1	0	0	0	1	0	0	0	8	7	0	6	1	7	0	0	0	0	1	0	4	0	10	0	0	0	0	0	0	0	0	10	11	28	21	19	35	2	4	84	11	61	36	3	7	106	0	1	1	0	3	1	2	4	0	3	2	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	37	42	14	107	12	8	8	2	0	3	11	2	0	1	2	3	1	1	2	0	0	0	0	42	84	44	93	62	78	71	32	65	160	131	97	107	87	81	58	30	19	34	52	43	15	18	18	1	16	19	1	1	0	0	0	0	0	0	0	1	0	0	1	1	2	6	1	9	5	5	1	0	0	0	0	1	2	3	2	19	18	18	20	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	1	0	0	0	12	25	24	27	16
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Kribbellaceae;g__Kribbella	65	41	32	42	24	21	4	11	12	33	24	10	9	2	25	21	1	19	34	20	1	46	4	91	100	61	48	51	52	23	6	8	5	8	2	9	73	38	17	16	34	33	42	29	1	1	4	2	0	3	0	0	0	0	7	13	3	17	9	4	1	5	3	22	85	2	39	19	9	13	18	22	3	9	21	9	0	0	0	0	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	34	14	32	48	5	3	24	9	17	4	1	5	7	12	32	19	29	50	26	19	23	28	29	33	22	30	11	1	0	1	59	7	15	20	42	21	17	16	36	12	73	13	27	13	17	19	40	61	0	0	0	1	5	2	0	8	1	7	3	1	2	4	1	1	2	5	1	4	8	0	0	0	1	4	1	2	2	2	1	1	3	0	0	0	0	1	3	3	3	2	1	0	0	0	0	2	8	9	3	9	0	0	23	5	23	23	29	10	13	18	22	18	11	18	17	22	49	57	44	43	87	38	66	97	134	58	84	46	80	34	41	10	3	8	14	0	0	0	0	0	0	0	3	1	2	2	5	3	55	42	65	36	41	2	2	2	6	1	2	3	4
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Roseisolibacter	21	5	1	2	0	2	24	53	25	23	14	11	0	0	3	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	64	78	80	29	57	85	5	0	32	25	74	12	3	0	0	0	0	0	0	7	0	0	0	0	134	127	91	63	112	204	107	91	103	31	0	19	36	192	0	7	3	7	20	21	46	0	0	0	0	0	0	0	0	0	0	137	121	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	7	2	0	2	1	2	5	8	11	14	13	6	8	9	1	1	3	4	6	4	0	0	0	1	0	3	13	2	2	8	4	0	0	0	0	66	4	4	38	53	11	0	0	0	0	0	0	0	0	0	0	2	25	8	1	1	3	4	2	3	5	2	1	0	0	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	21	23	13	35	37	31	18	15	25	25	33	28	11	14	4	21	5	19	71	59	67	73	49	99	71	61	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	61	67	3	1	5	1	4	0	0	0	0	0
k__Bacteria	34	24	18	52	51	36	67	36	46	28	61	23	0	0	28	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	55	40	34	37	60	60	12	1	8	4	26	0	0	1	86	42	84	1	2	1	8	5	2	17	26	32	8	9	12	34	15	12	18	5	0	12	16	18	9	28	0	1	1	0	5	0	110	1	100	60	26	0	1	0	0	11	21	6	0	0	1	1	3	0	0	0	2	0	0	0	5	3	7	1	13	2	1	0	0	0	0	0	1	0	0	0	1	1	0	2	0	15	9	3	14	5	7	16	10	9	19	4	6	19	10	6	7	9	9	6	4	20	31	18	0	0	0	26	25	50	36	94	122	93	76	0	0	0	0	118	0	0	67	0	0	31	45	68	226	101	205	197	64	181	45	42	22	8	29	11	22	18	20	49	23	57	1	3	1	3	0	0	48	93	45	102	18	20	20	13	10	12	17	23	13	33	48	49	35	8	17	33	21	18	15	30	11	8	13	8	8	0	0	1	2	2	1	6	3	5	0	1	2	0	0	0	1	0	0	24	15	16	30	7	24	51	48	56	39	57	32	48	0	0	0	0	0	0	0	35	20	11	0	2	2	116	108	54	22	49	4	1	3	3	19	11	20	12
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp4;g__Gp4	0	2	5	7	8	2	1	3	5	7	9	7	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	6	1	0	2	6	5	8	0	0	0	0	0	0	37	35	41	3	0	1	16	15	0	67	4	3	1	1	0	3	0	0	0	1	0	2	3	1	13	18	0	0	3	0	3	0	428	209	536	402	296	4	2	3	4	0	1	1	1	1	2	2	1	5	2	4	10	8	6	0	18	1	4	1	14	0	26	3	2	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	2	0	2	2	1	3	9	3	0	0	0	0	0	0	0	1	0	0	0	0	0	50	17	49	85	30	53	21	33	17	1	32	0	3	4	4	15	0	12	14	7	14	4	1	1	75	69	50	27	32	36	54	60	126	80	79	32	53	17	43	67	32	39	60	38	48	51	24	48	12	38	13	5	20	0	0	0	0	3	1	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	9	7	11	2	0	0	0	0	0	0	1	16	14	13	1	1	0	4	5	2	0	1	0	0	1	22	25	8	39	30
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Blastocatellales;f__Arenimicrobiaceae;g__Arenimicrobium	3	16	8	0	4	2	1	1	3	0	0	0	20	2	3	2	1	64	3	11	8	87	69	15	21	12	93	11	10	32	1	0	1	1	2	0	14	28	26	12	9	5	1	5	0	0	0	2	6	2	1	0	1	0	44	36	96	40	76	51	92	70	86	0	3	3	2	2	0	1	9	13	0	0	0	0	0	0	0	0	0	0	1	0	0	90	90	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	5	6	2	3	6	8	4	3	2	15	23	13	3	7	11	8	1	8	7	2	2	4	41	41	49	40	57	34	44	7	9	7	10	10	7	7	9	1	9	15	5	3	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	1	3	1	47	67	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	121	1	2	15	22	5	0	6	15	60	0	5	8	4	0	3	0	2	5	8	9	4	9	7	3	0	1	5	2	4	0	44	12	11	98	22	6	2	27	17	14	29	30	29	0	4	7	5	7	42	31	25	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Cnuella	6	12	29	60	41	39	0	6	1	5	3	1	0	0	4	1	0	1	0	1	0	0	0	1	0	4	5	1	0	0	2	1	1	0	1	1	5	5	15	11	8	1	0	0	8	10	4	13	17	13	11	14	5	0	6	4	11	8	10	10	18	13	11	8	2	15	16	20	9	12	17	30	38	22	23	0	0	1	1	1	1	43	38	43	25	12	6	16	28	66	68	20	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	2	11	1	14	3	0	0	0	1	0	2	0	0	0	0	17	12	14	7	10	8	7	9	13	14	9	12	10	30	47	83	114	124	42	71	15	51	30	40	1	1	2	2	4	16	15	5	22	0	0	0	0	0	6	0	1	1	1	9	10	25	21	5	0	38	21	10	25	5	12	5	6	5	10	17	21	2	4	2	7	3	3	4	2	3	4	7	3	5	6	0	2	4	8	4	2	8	7	2	8	3	9	22	5	8	23	40	31	25	34	18	39	14	22	23	23	31	0	0	0	0	0	0	14	15	3	4	14	16	7	8	6	6	9	9	10	14	32	11	61	27	18	18	18	12	17	16	15	13	8	2	7	15	29	18	9	11	4	11	7	15	7
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;g__Spartobacteria_genera_incertae_sedis	16	25	32	34	25	31	2	6	1	9	2	7	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	5	2	2	11	7	4	2	1	1	0	0	0	0	34	23	32	12	19	33	0	0	0	0	71	16	2	2	1	45	11	2	5	0	0	0	4	0	0	14	0	0	0	0	0	0	76	0	0	2	0	103	152	138	149	3	2	2	23	50	25	236	0	0	0	1	1	0	0	0	1	0	2	2	3	0	1	0	0	0	2	0	0	4	0	0	0	0	0	0	0	4	0	0	8	0	0	6	0	0	5	0	0	1	1	0	2	1	0	1	5	9	0	1	0	0	1	229	144	386	236	388	423	466	517	0	0	0	0	23	1	0	4	0	0	0	0	0	23	20	27	12	7	22	9	7	3	1	4	4	4	7	2	10	0	11	0	0	0	0	0	1	23	26	5	3	14	20	20	46	7	9	4	13	9	2	24	30	14	10	26	7	11	12	22	46	10	19	5	4	6	9	1	2	10	13	15	51	33	72	17	8	3	0	0	0	0	0	0	0	0	2	0	0	0	6	0	1	16	8	11	5	2	0	3	1	0	9	8	25	7	21	14	0	2	98	82	24	19	28	12	10	15	1	0	1	1	1
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp6;g__Gp6	1	3	2	0	6	7	12	16	7	6	10	27	0	3	8	1	1	6	2	10	1	16	0	15	36	44	6	15	13	1	16	18	23	22	15	9	37	14	7	11	4	0	2	2	3	2	3	0	0	0	14	17	35	1	23	16	31	10	20	25	19	34	16	0	4	14	39	4	7	4	6	3	15	13	19	0	0	0	0	0	0	0	1	0	0	28	21	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	8	1	0	0	7	7	8	10	21	8	1	6	5	6	2	12	6	6	3	8	6	6	3	2	10	3	1	10	24	25	13	17	13	15	8	10	12	9	23	23	30	29	1	3	9	3	0	0	0	0	1	0	0	0	1	1	0	3	6	9	10	9	6	6	5	5	11	6	6	42	49	51	79	140	95	0	0	0	0	4	0	0	5	2	2	1	0	0	0	1	0	1	0	1	0	1	2	2	0	5	14	0	1	11	12	3	1	9	12	4	6	4	10	14	3	1	0	1	0	1	0	0	3	3	1	1	1	1	1	2	1	0	0	0	0	71	48	55	45	70	107	40	50	67	91	24	35	37	4	18	9	0	0	75	72	83	0	0	2	0	0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	0	2	6	0	3	4	112	62	51	26	53	10	4	0	41	1	0	3	0	1	0	2	0	1	3	23	6	4	3	1	127	148	157	219	94	64	16	15	19	16	23	4	7	5	0	0	0	2	1	11	0	0	0	0	57	25	63	31	56	47	82	55	69	32	13	35	66	240	18	22	60	39	225	357	221	0	0	0	0	0	0	4	14	13	5	29	37	25	4	6	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	0	0	2	2	1	10	0	0	3	1	1	14	10	18	9	13	4	16	16	15	11	10	13	4	3	0	0	1	4	1	2	0	0	0	0	3	1	1	5	13	15	22	16	41	13	0	0	0	0	0	0	0	0	0	12	9	37	15	35	5	13	69	16	35	9	13	2	0	1	4	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	7	14	29	30	28	33	31	19	21	19	21	30	28	8	22	0	13	0	12	7	30	5	8	14	12	9	10	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	1	7	0	4	1	4	1	1	0	0	0
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp7;g__Gp7	5	17	16	54	23	16	3	7	1	5	4	7	6	8	5	1	0	3	5	3	5	34	6	15	7	5	3	4	7	14	2	0	1	1	1	1	6	6	66	64	57	31	16	41	2	7	0	0	0	3	2	0	8	0	28	30	48	58	48	39	39	68	78	21	72	48	10	15	14	9	43	10	25	21	52	6	0	0	0	0	0	0	0	1	0	18	21	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	10	5	4	3	3	0	3	0	5	12	14	3	12	14	14	9	20	10	17	18	9	17	4	7	15	1	0	0	5	6	5	1	1	19	2	1	0	0	0	0	1	4	1	3	2	0	0	0	0	0	3	1	0	0	0	13	17	77	16	59	17	42	97	13	65	28	46	6	6	9	5	12	8	4	1	2	4	4	5	1	5	1	0	1	3	1	0	0	1	7	5	0	1	2	13	4	6	3	3	14	8	7	22	54	34	11	16	38	13	11	20	9	37	39	8	6	0	6	0	14	34	66	26	20	23	10	16	10	19	2	1	3	3	0	0	0	0	0	0	0	7	4	24	1	2	0	1	5	27	27	2	3	4	3	11	9	7	10	9
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	24	30	17	14	29	16	9	11	19	17	24	17	3	2	22	1	0	5	0	3	0	7	0	8	1	17	12	2	15	0	2	5	7	4	10	14	11	33	50	29	18	30	27	15	9	10	8	9	10	5	2	3	19	1	10	10	12	21	10	4	6	3	4	43	15	20	45	49	35	38	17	40	27	17	29	42	3	5	9	1	6	4	5	4	3	15	23	8	9	8	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	76	149	110	222	47	61	22	27	26	15	42	75	40	26	39	51	54	32	65	50	49	50	62	60	85	76	72	23	23	4	7	7	2	9	1	8	3	2	26	24	31	26	29	40	61	26	105	123	2	0	1	5	1	4	2	15	0	6	3	7	9	2	7	10	14	5	5	13	4	15	14	13	15	48	38	5	10	6	8	12	9	10	8	5	4	13	13	17	9	9	8	9	17	23	19	15	18	16	17	38	19	14	30	32	3	2	1	7	7	5	3	6	0	7	7	3	58	43	32	29	22	40	5	0	2	2	7	3	5	24	24	26	44	25	30	28	15	19	40	17	17	5	10	4	11	17	13	8	23	13	29	33	24	9	16	15	16	28	31	18	14
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp16;g__Gp16	15	18	7	4	10	9	37	61	72	112	43	133	0	0	43	1	0	1	0	0	0	1	0	0	0	51	0	0	0	1	25	57	16	47	51	73	44	34	6	7	20	1	0	0	36	18	39	8	2	5	5	0	0	1	13	20	3	6	0	12	0	3	0	0	1	18	17	3	21	39	0	0	15	9	64	0	21	31	78	16	57	0	0	0	0	2	2	9	0	0	0	0	6	11	15	12	16	10	13	3	14	9	15	1	16	5	9	8	3	3	7	3	4	6	7	5	86	34	18	6	19	2	0	2	0	2	0	1	3	9	1	1	0	2	0	5	7	5	8	5	13	13	1	4	3	5	0	1	1	1	0	2	1	1	2	16	17	4	18	5	6	4	9	8	17	0	0	0	48	48	52	38	21	54	20	16	2	10	8	28	9	10	8	11	19	13	10	7	13	1	0	3	116	93	86	41	70	70	67	96	158	146	150	95	170	53	113	72	48	86	42	28	64	101	68	75	62	84	18	12	82	5	3	7	5	5	0	7	10	7	1	5	7	1	1	1	1	0	2	4	1	5	0	0	3	2	0	2	7	4	28	15	0	1	0	0	0	0	0	4	5	3	0	3	4	0	0	4	5	0	2	2	1	124	82	117	63	112
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp6;g__Gp6	7	25	94	60	40	45	22	32	30	18	29	68	0	0	84	0	0	3	0	2	0	1	0	1	2	49	1	1	2	2	18	26	10	16	26	24	54	47	11	10	21	4	1	2	173	214	190	0	1	5	1	0	2	0	42	30	34	32	26	59	18	40	17	19	1	66	60	15	63	50	4	4	32	15	41	9	159	140	217	155	165	0	0	5	1	27	16	35	0	1	0	2	5	6	1	6	30	4	3	1	8	3	4	1	6	2	4	0	2	1	0	1	2	2	4	0	46	68	2	29	19	31	8	41	21	14	32	28	11	30	31	35	33	33	24	31	44	11	24	19	32	42	14	34	2	6	0	16	8	9	7	17	15	18	24	0	0	0	0	16	16	7	28	0	1	7	1	5	164	140	225	168	333	216	52	57	25	16	41	51	33	21	53	32	38	47	6	3	6	2	3	3	220	130	124	65	107	106	129	195	269	311	200	112	186	78	131	227	89	148	144	95	115	130	94	117	61	182	36	26	115	3	4	4	9	7	5	5	9	8	8	3	8	49	21	19	20	13	21	22	21	22	15	11	29	19	23	29	78	49	84	54	0	0	0	0	0	0	0	22	19	22	2	1	3	72	119	41	35	48	0	0	2	160	132	202	152	196
k__Bacteria;p__Acidobacteria;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Vicinamibacter	15	32	46	10	16	14	6	14	12	30	9	23	0	0	25	0	0	1	0	4	0	0	1	3	3	32	6	3	1	1	4	6	4	5	8	6	36	55	15	27	15	4	3	2	1	3	4	3	1	2	0	1	2	0	9	19	6	23	13	12	4	3	5	10	10	40	25	8	13	21	1	9	0	9	16	4	0	0	0	0	0	6	6	3	7	24	11	21	8	6	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	57	3	31	9	18	32	65	9	28	15	18	18	32	33	31	42	29	30	27	21	20	29	23	32	42	33	37	3	2	4	5	3	5	15	11	1	18	14	9	6	18	5	22	47	16	27	10	11	1	0	0	0	2	0	0	3	4	5	4	2	1	3	0	4	1	1	2	6	4	1	2	1	4	5	9	5	4	6	0	9	3	1	5	1	3	0	8	5	1	8	6	5	4	3	3	1	5	8	2	8	5	0	2	14	28	9	12	16	14	13	18	18	16	24	7	10	44	18	4	18	0	21	18	16	5	17	12	8	26	16	13	2	3	6	4	0	5	1	0	1	0	0	10	10	6	5	4	4	23	28	22	40	31	9	4	7	13	8	16	7	6
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	12	18	13	21	22	18	4	4	4	4	6	13	4	2	9	2	0	7	1	6	0	1	1	2	3	9	5	0	0	1	1	5	2	1	3	7	4	5	12	8	4	5	3	4	16	20	25	0	0	0	0	0	0	0	8	2	4	5	7	2	5	6	2	5	2	4	5	8	6	13	3	11	2	6	4	1	3	33	22	34	15	1	0	0	0	5	6	2	0	0	0	0	86	19	16	9	16	20	20	35	29	35	48	25	36	34	50	12	23	11	32	15	56	39	71	8	1	3	0	9	2	20	13	23	15	9	36	19	9	23	22	10	11	8	10	5	10	11	17	2	5	11	10	9	1	0	0	10	4	9	3	7	13	8	10	13	11	13	22	25	11	19	21	40	26	3	15	8	28	20	29	11	25	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	34	33	12	24	20	8	11	10	13	15	8	31	22	15	19	14	15	15	15	9	8	12	11	13	13	13	9	1	0	0	1	1	0	0	2	1	0	0	0	9	4	0	2	6	9	10	13	8	5	6	7	14	11	3	81	123	97	122	0	0	0	0	0	0	0	1	0	1	0	0	0	11	10	7	12	9	0	0	0	9	10	17	11	20
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp16;g__Gp16	7	14	5	1	2	1	0	1	3	0	3	2	7	0	2	0	0	7	1	4	0	12	3	9	7	3	32	22	12	7	0	1	0	0	0	2	2	4	5	3	2	9	8	16	0	0	0	0	0	0	0	0	0	0	35	32	93	101	108	18	123	32	101	2	49	6	6	13	9	4	13	11	5	13	9	35	0	0	0	0	0	0	0	0	0	66	62	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	13	37	22	34	104	64	25	28	60	46	78	70	88	16	45	29	56	35	51	35	25	46	40	21	15	30	41	0	0	0	1	3	5	8	5	1	1	5	4	0	4	1	14	75	127	41	166	154	4	0	0	1	4	1	0	2	0	2	2	10	5	5	4	1	11	13	8	7	5	0	0	0	0	0	0	7	0	0	3	5	2	5	3	1	1	4	4	2	6	5	6	2	4	1	2	2	9	13	12	17	9	5	10	12	1	1	1	2	4	1	3	3	2	2	1	4	19	19	15	18	16	25	29	13	24	12	22	12	14	14	15	4	8	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	8	0	0	0	3	1	3	3	1
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp16;g__Gp16	16	33	14	8	12	13	27	10	27	7	7	18	19	20	30	8	4	21	4	21	4	31	17	44	13	22	39	39	62	12	30	30	34	14	19	17	9	27	23	34	37	39	51	29	4	10	15	6	3	5	0	0	0	1	34	33	30	32	27	35	26	27	30	1	40	6	9	14	8	10	22	18	32	21	32	59	2	0	2	1	2	3	0	0	4	27	33	27	4	4	6	4	0	1	0	1	13	0	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	0	1	26	60	45	25	116	30	52	10	17	12	29	24	58	22	20	29	26	24	40	12	12	13	9	14	22	16	20	35	1	2	5	6	3	8	6	8	6	8	6	47	29	19	26	9	25	23	18	47	152	0	0	1	4	2	2	0	16	5	10	6	11	5	9	8	5	5	3	4	6	10	4	5	2	8	13	19	7	4	6	3	10	3	4	7	1	4	4	3	1	4	14	2	8	6	6	2	17	10	8	13	19	12	4	0	18	0	0	2	5	6	3	5	3	3	2	4	4	40	20	2	53	23	49	8	5	6	12	10	7	18	15	6	4	11	5	15	2	0	0	17	6	7	4	8	3	2	0	3	0	33	17	11	26	30	0	0	0	12	13	5	14	19
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_1;g__Bacillus	17	26	54	23	33	78	2	1	2	9	6	1	6	2	1	3	0	8	0	0	1	17	1	0	1	14	9	5	1	3	0	1	1	2	1	3	7	0	6	1	1	0	17	0	11	14	5	210	130	140	6	2	1	2	0	0	0	0	1	4	0	0	2	13	0	11	23	3	2	10	11	15	1	3	8	0	14	31	2	0	0	14	9	10	19	1	1	4	158	132	300	114	1	0	0	3	3	0	1	0	0	0	0	0	1	1	0	55	0	0	1	1	1	1	0	45	9	8	34	6	17	34	116	179	17	25	96	46	130	307	33	105	140	71	119	500	457	605	184	185	131	75	66	69	8	26	10	57	61	14	149	52	16	6	25	6	0	0	0	7	11	205	7	3	1	0	1	3	104	125	30	56	198	132	15	10	18	120	12	10	21	29	18	18	39	58	36	2	2	14	17	34	8	93	23	11	19	48	16	8	18	37	36	14	11	66	27	14	19	13	39	219	121	28	25	22	89	64	44	97	80	27	28	96	12	22	29	36	48	19	48	43	44	1	3	0	5	0	1	11	11	4	8	9	28	4	4	28	19	10	7	10	41	96	43	11	11	12	9	12	30	4	26	23	18	9	17	43	44	19	74	66	77	97	86	168	157	96
